Date,Close/Last,Volume,Open,High,Low
02/04/2019,$208.39,1271,$203.7,$211.5,$203.7
02/01/2019,$209.645,901,$212.88,$214.5,$209.29
01/31/2019,$208.715,1216,$204.291,$212.66,$204.29
01/30/2019,$207.965,1913,$201.56,$209.83,$201.56
01/29/2019,$209.01,1294,$206.79,$213.34,$206.79
01/28/2019,$208.21,1716,$211.94,$211.94,$204.27
01/25/2019,$215.405,5429,$212.51,$218.02,$212.51
01/24/2019,$213.99,1244,$212,$214.95,$211.95
01/23/2019,$212.105,1295,$208.5,$217,$208.5
01/22/2019,$213.985,45856,$217.07,$217.07,$213.63
01/18/2019,$216.39,56036,$218.13,$218.13,$209.641
01/17/2019,$212.75,37611,$212.9,$215.28,$208.82
01/16/2019,$209.75,2088,$206.04,$210.5,$206
01/15/2019,$207.14,22527,$202.06,$210.46,$202.06
01/14/2019,$209.82,4277,$211.13,$211.13,$205.6
01/11/2019,$212.12,20384,$211.95,$213.24,$206.25
01/10/2019,$213.28,154673,$213.51,$214.08,$210.6
01/09/2019,$208.4,20822,$207.49,$209,$206.216
01/08/2019,$209.055,2050,$215,$215,$200.24
